external_id,full_name,email,phone,country,city,signup_at,status,consent_marketing,deleted_at,suppressed_until,brand_code,notes
CT-074847,Joan Naidoo,sarah.vermeulen.kil71852@vg-eval.test,+254 726 352 003,KE,Mombasa,2026-02-08T23:01:08Z,active,true,,,KILELE,acquired via web signup
CT-074898,Victor Tazi,joan.vermeulen.kil71902@vg-eval.test,025719370008,SS,Machakos,2026-03-06T23:54:48Z,active,TRUE,,,KILELE,app install cohort Q1
CT-032206,Ann Otieno,james.zahra.kil30957@vg-eval.test,025705921980,UG,Nakuru,2026-01-31T18:47:50Z,active,0,,,KILELE,acquired via web signup
CT-067916,Simon Cheruiyot,pieter.cheruiyot.kil65216@vg-eval.test,254-735-316261,KE,Eldoret,2026-03-24T02:13:34Z,active,yes,,,KILELE,acquired via web signup
CT-080454,Faith Dlamini,simon.odhiambo.kil77229@vg-eval.test,025700813363,KE,Malindi,2026-04-19T22:35:21Z,active,Y,,,KILELE,referral programme member
CT-016579,Alice Zahra,amina.alaoui.kil15954@vg-eval.test,+254 725 316 720,KE,Thika,2026-04-04T09:04:49Z,pending,true,,,KILELE,app install cohort Q1
CT-005466,Michael Kamau,grace.mokoena.kil5252@vg-eval.test,025722902496,TZ,Malindi,2026-01-05T00:25:50Z,active,no,,,KILELE,acquired via web signup
CT-034182,Lerato Benali,james.elidrissi.kil32853@vg-eval.test,025716839397,KE,Nairobi,2026-02-28T20:28:53Z,active,yes,,,KILELE,referral programme member
CT-000603,John Naidoo,,+254 735 029 590,KE,Kisumu,2026-01-06T13:42:05Z,active,0,,,KILELE,opted in at checkout
CT-005837,Kevin Achieng,victor.benali.kil5606@vg-eval.test,0708138287,KE,Mombasa,2026-02-02T07:22:39Z,active,1,,,KILELE,
CT-021257,James Mokoena,paul.elidrissi.kil20456@vg-eval.test,0717141723,KE,Nairobi,2026-01-19T05:59:35Z,active,yes,,,KILELE,imported from legacy CRM 2025
CT-004231,Rose Alaoui,rose.nkosi.kil4062@vg-eval.test,+254 712 707 069,KE,Eldoret,2026-01-31T23:28:00Z,active,Y,,,KILELE,imported from legacy CRM 2025
CT-046278,Ann Alaoui,,025720374957,KE,Kericho,2026-01-25T13:53:51Z,unsubscribed,yes,,,KILELE,acquired via web signup
CT-047051,Nancy Mutua,ann.haddad.kil45206@vg-eval.test,+254 736 226 488,KE,Nairobi,2026-02-09T18:01:05Z,active,yes,,,KILELE,referral programme member
CT-005517,Joan Pretorius,amina.vermeulen.kil5300@vg-eval.test,0727503281,TZ,Thika,2026-03-22T09:10:08Z,active,true,,,KILELE,opted in at checkout
CT-015634,Fatima Dlamini,caroline.naidoo.kil15052@vg-eval.test,025738561980,KE,Malindi,2026-04-11T16:06:42Z,active,no,,,KILELE,app install cohort Q1
CT-054511,John Kiptoo,james.kiptoo.kil52361@vg-eval.test,+254 733 916 693,KE,Kisumu,2026-02-20T00:20:25Z,pending,,,,KILELE,loyalty tier: silver
CT-067481,Yassine Kiptoo,,0708583348,KE,Eldoret,2026-04-01T14:49:04Z,active,TRUE,,,KILELE,imported from legacy CRM 2025
CT-014725,Grace Bennani,brian.naidoo.kil14173@vg-eval.test,0711618585,ET,Nyeri,2026-03-03T14:20:55Z,active,f,,,KILELE,
CT-064048,Pieter Kamau,rachid.njoroge.kil61501@vg-eval.test,254-726-243195,KE,Thika,2026-03-26T04:01:18Z,active,1,,,KILELE,app install cohort Q1
CT-051070,Thandi Tazi,joan.kimani.kil49068@vg-eval.test,025707960108,SS,Machakos,2026-03-25T03:56:58Z,active,1,,,KILELE,referral programme member
CT-018224,Yassine Tazi,pieter.achieng.kil17545@vg-eval.test,254-706-276143,KE,Machakos,2026-01-09T22:40:35Z,active,Y,,,KILELE,
CT-034820,Zanele Dlamini,thandi.benali.kil33460@vg-eval.test,254-734-069991,KE,Nairobi,2026-01-31T23:48:27Z,active,TRUE,,,KILELE,acquired via web signup
CT-020508,Sipho Kiptoo,dennis.dlamini.kil19738@vg-eval.test,254-703-940953,KE,Nairobi,2026-01-11T07:28:59Z,active,1,,,KILELE,imported from legacy CRM 2025
CT-060823,Kevin Wafula,RACHID.VERMEULEN.KIL58398@VG-EVAL.TEST,+254 715 515 700,SS,Malindi,2026-04-10T17:16:57Z,active,yes,,,KILELE,acquired via web signup
CT-001839,Dennis Odhiambo,simon.kimani.kil1765@vg-eval.test,+254 724 930 995,KE,Nakuru,2026-03-01T13:55:30Z,pending,Y,,,KILELE,loyalty tier: silver
CT-045423,Grace Zahra,nancy.dlamini.kil43646@vg-eval.test,+254 703 299 123,KE,Kisumu,2026-02-28T02:15:28Z,pending,,,,KILELE,app install cohort Q1
CT-005387,Sipho Bennani,isaac.naidoo.kil5176@vg-eval.test,+254 732 641 438,KE,Thika,2026-02-15T20:45:18Z,active,0,,,KILELE,loyalty tier: silver
CT-047912,Yassine Okoth,rose.cheruiyot.kil46034@vg-eval.test,254-737-777828,KE,Machakos,2026-04-02T06:21:55Z,pending,1,,,KILELE,opted in at checkout
CT-036012,Michael Benali,victor.cheruiyot.kil34601@vg-eval.test,254-736-071282,KE,Thika,2026-02-07T07:02:00Z,active,TRUE,,,KILELE,app install cohort Q1
CT-016314,Peter Elidrissi,johan.zahra.kil15700@vg-eval.test,025739264735,KE,Mombasa,2026-02-04T22:59:39Z,active,yes,,,KILELE,opted in at checkout
CT-014918,Salma Naidoo,layla.vermeulen.kil14360@vg-eval.test,025707820971,N/A,Eldoret,2026-04-19T21:02:29Z,active,,,,KILELE,referral programme member
CT-045278,Simon Berrada,david.okoth.kil43505@vg-eval.test,,KE,Kericho,2026-04-03T23:10:35Z,active,0,,,KILELE,opted in at checkout
CT-036767,George Mwangi,paul.wafula.kil35331@vg-eval.test,,RW,Nyeri,2026-02-14T23:12:59Z,active,no,,,KILELE,acquired via web signup
CT-080262,Lucy Dlamini,faith.elidrissi.kil77048@vg-eval.test,025727167847,RW,Machakos,2026-03-17T06:48:16Z,active ,true,,,KILELE,
CT-049540,Esther Elidrissi,bad@ vg-eval.test,254-711-305683,KE,Kisumu,2026-04-14T21:59:21Z,unsubscribed,1,,,KILELE,
CT-050445,Mercy Vermeulen,isaac.benali.kil48472@vg-eval.test,0713020979,KE,Nakuru,2026-02-04T02:28:31Z,active,1,,,KILELE,imported from legacy CRM 2025
CT-062093,Sarah Otieno,daniel.naidoo.kil59633@vg-eval.test,0728830312,KE,Kericho,2026-03-17T19:01:31Z,active,yes,,,KILELE,referral programme member
CT-029322,Esther Dlamini,paul.mwangi.kil28209@vg-eval.test,025737268914,KE,Nyeri,2026-03-05T01:54:57Z,active,yes,,,KILELE,opted in at checkout
CT-046065,Ruth Mwangi,nomsa.naidoo.kil44262@vg-eval.test,,TZ,Eldoret,2026-01-28T18:16:50Z,active,Y,,,KILELE,referral programme member
CT-000411,Simon Wanjiru,faith.mokoena.kil401@vg-eval.test,+254 730 093 578,SS,Nairobi,2026-03-09T13:50:03Z,active,true,,,KILELE,
CT-072128,Pieter Wafula,samuel.nkosi.kil69261@vg-eval.test,254-711-470873,   ,Mombasa,2026-03-31T20:45:53Z,bounced,1,,,KILELE,loyalty tier: silver
CT-006534,Rachid Elidrissi,kevin.alaoui.kil6275@vg-eval.test,025700141250,RW,Nakuru,2026-04-05T13:33:55Z,active,true,,,KILELE,referral programme member
CT-034623,Dennis Tazi,diana.dlamini.kil33275@vg-eval.test,+254 711 016 025,KE,Eldoret,2026-04-13T08:53:36Z,active,no,,,KILELE,acquired via web signup
CT-052784,Michael Odhiambo,daniel.njoroge.kil50703@vg-eval.test,254-705-249489,RW,Nyeri,2026-01-18T13:25:57Z,active,yes,,,KILELE,imported from legacy CRM 2025
CT-005939,Brian Mokoena,brian.nkosi.kil5702@vg-eval.test,+254 702 442 131,TZ,Nairobi,2026-01-17T10:11:05Z,active,Y,,,KILELE,referral programme member
CT-062687,Mercy Bennani,james.elidrissi.kil60206@vg-eval.test,+254 720 711 408,KE,Thika,2026-02-16T08:58:13Z,active,f,,,KILELE,
CT-000822,John Kamau,david.mokoena.kil796@vg-eval.test,025728111862,UG,Malindi,2026-04-19T21:54:58Z,active,yes,,,KILELE,acquired via web signup
CT-073456,Omar Bennani,mercy.fassi.kil70538@vg-eval.test,,UG,Nyeri,2026-04-13T12:35:02Z,active,yes,,,KILELE,
CT-042074,Mary Benali,sarah.fassi.kil40417@vg-eval.test,025731802938,KE,Thika,2026-01-13T09:11:19Z,active,Y,,,KILELE,opted in at checkout
CT-080016,Joan Zahra,paul.njenga.kil76813@vg-eval.test,254-734-033055,ke ,Malindi,2026-04-09T17:53:16Z,active,TRUE,,,KILELE,
CT-040168,Mercy Berrada,mercy.odhiambo.kil38588@vg-eval.test,254-737-575740,SS,Mombasa,2026-02-16T19:36:22Z,active,TRUE,,,KILELE,app install cohort Q1
CT-006226,Paul Kamau,mercy.tazi.kil5980@vg-eval.test,025739821183,KE,Machakos,2026-04-02T11:01:10Z,bounced,Y,,,KILELE,app install cohort Q1
CT-004754,Alice Naidoo,amina.elidrissi.kil4563@vg-eval.test,025722198065,KE,Nyeri,2026-03-30T08:51:12Z,bounced,1,,,KILELE,acquired via web signup
CT-057913,Joan Njoroge,rose.naidoo.kil55600@vg-eval.test,0705746006,TZ,Nairobi,2026-03-04T14:41:01Z,active,f,,,KILELE,loyalty tier: silver
CT-072258,Mary Otieno,rachid.zahra.kil69386@vg-eval.test,025720609001,SS,Malindi,2026-02-03T17:44:05Z,active,TRUE,,,KILELE,loyalty tier: silver
CT-074536,Johan Odhiambo,diana.fassi.kil71560@vg-eval.test,254-727-574727,KE,Eldoret,2026-03-23T00:51:11Z,active,TRUE,,,KILELE,loyalty tier: silver
CT-061942,Faith Njoroge,mercy.haddad.kil59486@vg-eval.test,025714594812,KE,Eldoret,2026-04-09T20:11:43Z,Active,Y,,,KILELE,
CT-071678,Diana Otieno,ann.wanjiru.kil68825@vg-eval.test,025727194683,,Nyeri,2026-03-31T11:54:15Z,active,0,,,KILELE,acquired via web signup
CT-068614,Caroline Naidoo,ruth.naidoo.kil65884@vg-eval.test,025711347201,SS,Nyeri,2026-04-19T22:07:19Z,active,TRUE,,,KILELE,
CT-030887,Nancy Tazi,rachid.zahra.kil29703@vg-eval.test,+254 730 455 677,RW,Nyeri,2026-02-18T21:36:19Z,active,yes,,,KILELE,referral programme member
CT-069441,Ruth Fassi,joan.barasa.kil66677@vg-eval.test,0709562797,KE,Thika,2026-02-19T13:29:06Z,active,Y,,,KILELE,app install cohort Q1
CT-050463,Karim Kamau,pieter.cheruiyot.kil48488@vg-eval.test,,KE,Nyeri,2026-02-07T15:55:55Z,active,1,,,KILELE,acquired via web signup
CT-073787,Fatima Wanjiru,daniel.otieno.kil70850@vg-eval.test,+254 710 236 450,KE,Machakos,2026-01-06T15:07:43Z,active,true,,,KILELE,
CT-080162,Michael Zahra,omar.nkosi.kil76951@vg-eval.test,025735566927,KE,Nairobi,2026-02-27,active,,,,KILELE,imported from legacy CRM 2025
CT-072906,Ann Njenga,lucy.elidrissi.kil70005@vg-eval.test,025703227332,ET,Malindi,2026-01-15T11:18:12Z,active,Y,,,KILELE,
CT-044299,Dennis Otieno,johan.otieno.kil42566@vg-eval.test,+254 710 449 057,KE,Nyeri,2026-02-12T21:27:13Z,active,TRUE,,,KILELE,opted in at checkout
CT-061604,Simon Berrada,peter.kamau.kil59161@vg-eval.test,254-720-556555,KE,Mombasa,2026-01-03T15:09:26Z,active,0,,,KILELE,
CT-080461,Samuel Kamau,kevin.vermeulen.kil77236@vg-eval.test,0708462966,KE,Kericho,2026-03-08T05:29:08Z,active,true,,,KILELE,imported from legacy CRM 2025
CT-034319,Samuel Tazi,PETER.TAZI.KIL32981@VG-EVAL.TEST,+254 717 900 063,KE,Kericho,2026-03-11T06:14:57Z,active,,,,KILELE,
CT-007169,Nancy Mokoena,mercy.bennani.kil6890@vg-eval.test,0704067823,KE,Kisumu,2026-03-07T04:18:44Z,active,f,,,KILELE,acquired via web signup
CT-009577,Nomsa Elidrissi,ruth.haddad.kil9205@vg-eval.test,0720707405,KE,Kisumu,2026-02-24T03:23:23Z,active,false,,,KILELE,opted in at checkout
CT-072399,Nomsa Fassi,michael.pretorius.kil69522@vg-eval.test,+254 701 858 199,UG,Mombasa,2026-02-11T03:10:34Z,active,Y,,,KILELE,opted in at checkout
CT-027593,George Kiptoo,kevin.naidoo.kil26547@vg-eval.test,,UG,Machakos,2026-01-03T23:22:44Z,active,Y,,,KILELE,
CT-027530,Rachid Kimani,not-an-email,025711134864,KE,Malindi,2026-02-12T09:47:34Z,unsubscribed,Y,,,KILELE,imported from legacy CRM 2025
CT-035827,Nancy Benali,victor.berrada.kil34424@vg-eval.test,+254 727 142 198,UG,Nairobi,2026-01-18T04:28:34Z,active,TRUE,,,KILELE,
CT-023595,Thandi Berrada,lucy.berrada.kil22699@vg-eval.test,+254 739 448 778,KE,Mombasa,2026-04-05T13:44:08Z,active,TRUE,,,KILELE,app install cohort Q1
CT-055739,Sipho Dlamini,dennis.odhiambo.kil53535@vg-eval.test,+254 706 438 543,KE,Kisumu,2026-01-23T14:34:20Z,active,yes,,,KILELE,
CT-048276,Rachid Okoth,layla.kamau.kil46381@vg-eval.test,254-711-321542,KE,Nakuru,2026-04-06T11:58:06Z,active,,,,KILELE,
CT-062477,Lerato Vermeulen,isaac.odhiambo.kil60004@vg-eval.test,0739377006,RW,Machakos,2026-02-23T23:39:42Z,active,true,,,KILELE,
CT-053332,Alice Elidrissi,fatima.haddad.kil51237@vg-eval.test,254-719-403241,UG,Kisumu,2026-03-25T14:29:42Z,active,FALSE,,,KILELE,
CT-021443,Samuel Bennani,james.njenga.kil20630@vg-eval.test,+254 735 181 118,KE,Nairobi,2026-04-19T21:14:42Z,active,true,,,KILELE,imported from legacy CRM 2025
CT-051843,Mary Fassi,fatima.barasa.kil49810@vg-eval.test,+254 721 654 352,KE,Thika,2026-04-05T01:23:26Z,active,,,,KILELE,imported from legacy CRM 2025
CT-011813,Fatima Haddad,ruth.njenga.kil11357@vg-eval.test,,UG,Nairobi,2026-04-16T08:03:36Z,active,,,,KILELE,opted in at checkout
CT-037395,Omar Pretorius,dennis.otieno.kil35935@vg-eval.test,,KE,Kisumu,2026-01-15T22:49:12Z,active,TRUE,,,KILELE,imported from legacy CRM 2025
CT-032733,Mercy Zahra,ruth.cheruiyot.kil31463@vg-eval.test,0704123128,KE,Machakos,2026-02-04T22:11:52Z,active,true,,,KILELE,loyalty tier: silver
CT-020227,Sipho Kimani,fatima.kimani.kil19467@vg-eval.test,+254 712 574 351,KE,Thika,2026-01-30T02:31:19Z,active,1,,,KILELE,loyalty tier: silver
CT-038269,Diana Wanjiru,fatima.tazi.kil36762@vg-eval.test,0727609700,KE,Nyeri,2026-02-27T07:38:00Z,active,TRUE,,,KILELE,app install cohort Q1
CT-025368,Esther Vermeulen,nomsa.barasa.kil24407@vg-eval.test,254-731-436695,KE,Thika,2026-03-30T18:38:11Z,active,TRUE,,,KILELE,
CT-051153,Esther Mwangi,john.vermeulen.kil49144@vg-eval.test,0725613209,KE,Nairobi,2026-02-12T16:38:49Z,active,true,,,KILELE,acquired via web signup
CT-046515,Nancy Nkosi,michael.okoth.kil44697@vg-eval.test,+254 725 893 202,KE,Nakuru,2026-03-23T19:01:53Z,active,true,,,KILELE,
CT-000299,Joan Kiptoo,johan.odhiambo.kil292@vg-eval.test,+254 722 450 659,KE,Kericho,2026-03-12T05:54:57Z,active,yes,,,KILELE,
CT-004069,Esther Benali,layla.njoroge.kil3903@vg-eval.test,0734804606,RW,Mombasa,2026-03-08T14:00:13Z,active,Y,,,KILELE,imported from legacy CRM 2025
CT-027364,Johan Dlamini,daniel.okoth.kil26326@vg-eval.test,254-705-372326,KE,Thika,2026-01-01T07:32:52Z,active,Y,,2027-05-18T00:00:00Z,KILELE,acquired via web signup
CT-013170,Karim Pretorius,caroline.wafula.kil12662@vg-eval.test,025738278752,KE,Nairobi,2026-03-31T00:58:59Z,unsubscribed,1,,,KILELE,imported from legacy CRM 2025
CT-024078,Paul Dlamini,caroline.okoth.kil23165@vg-eval.test,025723773127,NULL,Nakuru,2026-01-23T14:07:34Z,unsubscribed,1,,,KILELE,
CT-030300,Mary Mutua,grace.njoroge.kil29138@vg-eval.test,254-724-473144,KE,Thika,2026-02-01T03:36:48Z,bounced,yes,,,KILELE,opted in at checkout
CT-080269,Alice Kamau,nancy.pretorius.kil77054@vg-eval.test,0725964981,KE,Nairobi,2026-03-10T12:02:49Z,bounced,yes,,,KILELE,acquired via web signup
CT-068281,John Haddad,ruth.barasa.kil65570@vg-eval.test,,KE,Kericho,2026-04-03T03:35:23Z,active,,,,KILELE,acquired via web signup
CT-018113,Samuel Njoroge,daniel.naidoo.kil17439@vg-eval.test,0713409765,TZ,Mombasa,2026-02-10T17:24:43Z,active,yes,,,KILELE,loyalty tier: silver
CT-044445,Caroline Mwangi,thandi.tazi.kil42705@vg-eval.test,0719884562,UG,Machakos,2026-02-17T01:55:19Z,active,FALSE,,,KILELE,
CT-027118,Nomsa Njoroge,lerato.njenga.kil26088@vg-eval.test,025731967190,N/A,Mombasa,2026-02-15T14:44:20Z,active,yes,,2027-05-20T00:00:00Z,KILELE,
CT-026916,Fatima Kimani,john doe@vg-eval.test,254-711-137307,KE,Malindi,2026-01-06T06:02:45Z,active,,,,KILELE,opted in at checkout
CT-045752,Layla Odhiambo,ann.naidoo.kil43963@vg-eval.test,254-734-854882,ET,Kisumu,2026-01-25T13:00:48Z,active,yes,,,KILELE,referral programme member
CT-042269,Michael Zahra,,0714610706,KE,Nairobi,2026-03-26T11:50:44Z,active,true,,,KILELE,opted in at checkout
CT-005072,Salma Odhiambo,nancy.alaoui.kil4871@vg-eval.test,,KE,Nakuru,2026-02-02T07:59:38Z,active,Y,,,KILELE,imported from legacy CRM 2025
CT-052082,Michael Njoroge,dennis.nkosi.kil50035@vg-eval.test,025714954947,TZ,Machakos,2026-01-07T08:43:51Z,active,yes,,,KILELE,imported from legacy CRM 2025
CT-010690,Faith Odhiambo,victor.alaoui.kil10280@vg-eval.test,025713741588,KE,Nyeri,2026-02-09T07:57:27Z,active,FALSE,,,KILELE,
CT-018182,Thandi Bennani,rachid.tazi.kil17505@vg-eval.test,025709475489,KE,Eldoret,2026-01-21T12:35:24Z,active,1,,,KILELE,
CT-052108,Amina Fassi,isaac.wafula.kil50060@vg-eval.test,254-732-017230,UG,Machakos,2026-02-21T18:01:22Z,active,no,,,KILELE,
CT-053112,Isaac Fassi,brian.berrada.kil51027@vg-eval.test,254-718-001810,SS,Nairobi,2026-03-08T06:14:41Z,active ,true,,,KILELE,
CT-045138,Simon Achieng,simon.tazi.kil43369@vg-eval.test,025717010229,KE,Kericho,2026-02-09T00:46:20Z,active,TRUE,,,KILELE,loyalty tier: silver
CT-066369,Nomsa Zahra,ann.wafula.kil63730@vg-eval.test,0724616449,UG,Nakuru,2026-01-24T11:04:49Z,active,TRUE,,,KILELE,referral programme member
CT-029248,Omar Okoth,karim.cheruiyot.kil28137@vg-eval.test,254-714-111533,KE,Nakuru,2026-03-24T12:48:48Z,active,Y,,,KILELE,referral programme member
CT-058013,Johan Fassi,sipho.bennani.kil55697@vg-eval.test,0710602555,ET,Malindi,2026-02-23T02:51:49Z,active,1,,,KILELE,
CT-059369,Mary Pretorius,michael.elidrissi.kil57003@vg-eval.test,0701113167,SS,Malindi,2026-03-07T00:19:43Z,active,TRUE,,,KILELE,opted in at checkout
CT-056441,Joan Kiptoo,omar.bennani.kil54201@vg-eval.test,0705184543,KE,Kisumu,2026-02-26T11:28:18Z,active,yes,,,KILELE,
CT-070174,Caroline Kimani,joan.okoth.kil67375@vg-eval.test,025738515480,KE,Kisumu,2026-01-27T07:03:54Z,active,1,,,KILELE,
CT-024797,Zanele Nkosi,fatima.haddad.kil23857@vg-eval.test,0720427292,KE,Nyeri,2026-04-06T02:51:31Z,active,true,,,KILELE,
CT-007395,Salma Haddad,dennis.alaoui.kil7107@vg-eval.test,+254 735 526 723,KE,Thika,2026-04-15T23:13:29Z,active,false,,,KILELE,loyalty tier: silver
CT-029726,James Okoth,brian.nkosi.kil28599@vg-eval.test,,RW,Malindi,2026-01-28T20:55:53Z,active,no,,,KILELE,referral programme member
CT-025169,Paul Njenga,samuel.tazi.kil24216@vg-eval.test,0720662564,KE,Machakos,2026-02-27T11:50:07Z,active,1,,,KILELE,
CT-066917,Omar Barasa,george.dlamini.kil64257@vg-eval.test,0733731253,KE,Eldoret,2026-03-06T01:31:34Z,active,1,,,KILELE,
CT-004425,Rachid Cheruiyot,sarah.cheruiyot.kil4248@vg-eval.test,0727560617,KE,Kisumu,2026-01-05T17:44:44Z,active,true,,,KILELE,loyalty tier: silver
CT-009442,Mary Bennani,peter.zahra.kil9076@vg-eval.test,025726743451,KE,Kisumu,2026-04-10T03:05:04Z,active,yes,,,KILELE,opted in at checkout
CT-015265,Amina Mutua,daniel.bennani.kil14695@vg-eval.test,0718196167,   ,Eldoret,2026-02-28T02:09:28Z,active,yes,,,KILELE,app install cohort Q1
CT-079379,John Dlamini,james.wafula.kil76207@vg-eval.test,+254 723 931 892,KE,Nairobi,2026-01-23T14:48:09Z,active,Y,,,KILELE,
CT-068135,Johan Dlamini,nancy.barasa.kil65428@vg-eval.test,+254 709 681 441,ET,Nyeri,2026-01-01T22:15:04Z,active,,,,KILELE,imported from legacy CRM 2025
CT-062218,Amina Okoth,samuel.otieno.kil59754@vg-eval.test,025708444654,KE,Machakos,2026-02-07T20:33:34Z,active,true,,,KILELE,
CT-035968,Lucy Berrada,johan.barasa.kil34559@vg-eval.test,254-715-646889,ET,Machakos,2026-04-19T23:20:06Z,active,f,,,KILELE,loyalty tier: silver
CT-015809,Kevin Okoth,lucy.achieng.kil15219@vg-eval.test,0713512541,KE,Nakuru,2026-02-25T09:07:37Z,active,true,,,KILELE,
CT-012163,Dennis Nkosi,kevin.haddad.kil11695@vg-eval.test,+254 716 672 834,KE,Kisumu,2026-01-19T12:32:09Z,active ,true,,,KILELE,
CT-021775,James Nkosi,alice.haddad.kil20950@vg-eval.test,+254 723 630 198,KE,Malindi,2026-02-10T02:45:07Z,unsubscribed,1,,,KILELE,referral programme member
CT-008050,Pieter Mwangi,zanele.kimani.kil7734@vg-eval.test,025713825203,KE,Kericho,2026-01-17T06:45:25Z,bounced,1,,,KILELE,referral programme member
CT-025800,John Haddad,alice.nkosi.kil24820@vg-eval.test,254-705-332383,KE,Kericho,2026-02-08T23:40:37Z,pending,FALSE,,,KILELE,acquired via web signup
CT-071573,Ann Mutua,karim.haddad.kil68724@vg-eval.test,0709085425,ke ,Nyeri,2026-02-07T19:46:02Z,active,1,,,KILELE,
CT-017218,Kevin Otieno,layla.kiptoo.kil16569@vg-eval.test,025739722337,Kenya,Kericho,2026-04-08,active,yes,,,KILELE,opted in at checkout
CT-052242,John Fassi,yassine.berrada.kil50186@vg-eval.test,,ET,Malindi,2026-02-23T07:00:10Z,active,0,,,KILELE,loyalty tier: silver
CT-021724,Joan Mwangi,caroline.tazi.kil20901@vg-eval.test,254-703-246519,KE,Kisumu,2026-04-19T23:30:42Z,active,,,,KILELE,
CT-050983,Alice Mutua,simon.njenga.kil48987@vg-eval.test,+254 732 582 783,ET,Machakos,2026-03-01T07:23:21Z,active,1,,,KILELE,imported from legacy CRM 2025
CT-045735,Salma Tazi,lerato.naidoo.kil43947@vg-eval.test,+254 737 571 321,KE,Kisumu,2026-02-04T17:43:15Z,active,0,,,KILELE,
CT-011017,Simon Kiptoo,alice.odhiambo.kil10591@vg-eval.test,0711808251,KEN,Nyeri,2026-02-13T02:36:28Z,active,Y,,,KILELE,referral programme member
CT-076805,John Otieno,daniel.bennani.kil73726@vg-eval.test,,UG,Nakuru,2026-02-05T19:41:20Z,active,TRUE,,,KILELE,imported from legacy CRM 2025
CT-008214,Simon Berrada,brian.vermeulen.kil7892@vg-eval.test,025709291947,KE,Kericho,2026-03-01T15:12:41Z,active,f,,,KILELE,
CT-070885,Joan Njoroge,paul.haddad.kil68063@vg-eval.test,0710160956,RW,Kisumu,2026-03-17T09:57:16Z,active,Y,,,KILELE,loyalty tier: silver
CT-017533,Caroline Berrada,daniel.tazi.kil16876@vg-eval.test,0704437228,KE,Thika,2026-04-19T22:44:17Z,Active,,,,KILELE,
CT-052396,Lerato Haddad,yassine.mwangi.kil50334@vg-eval.test,254-700-683687,KE,Nyeri,2026-02-03T13:32:39Z,bounced,yes,,,KILELE,referral programme member
CT-008965,Brian Berrada,brian.dlamini.kil8613@vg-eval.test,0718811080,ET,Thika,2026-03-25T04:30:06Z,active,0,,,KILELE,
CT-048552,Layla Naidoo,isaac.tazi.kil46649@vg-eval.test,254-724-871735,ke ,Nairobi,2026-02-13T17:55:45Z,active,false,,,KILELE,imported from legacy CRM 2025
CT-008850,Mercy Haddad,nancy.achieng.kil8502@vg-eval.test,025734925213,SS,Nairobi,2026-01-20T00:05:01Z,active,Y,,,KILELE,app install cohort Q1
CT-004207,Simon Otieno,rose.pretorius.kil4038@vg-eval.test,,KE,Nakuru,2026-02-21T11:59:03Z,active,no,,,KILELE,opted in at checkout
CT-026416,Lerato Vermeulen,mercy.njoroge.kil25414@vg-eval.test,254-713-890968,KE,Kisumu,2026-02-25T21:16:49Z,pending,Y,,,KILELE,loyalty tier: silver
CT-025920,Diana Njenga,diana.kamau.kil24935@vg-eval.test,254-731-787326,KE,Machakos,2026-02-09T06:10:56Z,unsubscribed,true,,,KILELE,
CT-032106,David Kimani,salma.fassi.kil30864@vg-eval.test,025709670614,KE,Thika,2026-03-19T04:06:34Z,unsubscribed,TRUE,,,KILELE,
CT-050686,Nancy Njenga,james.kamau.kil48703@vg-eval.test,025718400858,KE,Nyeri,2026-03-30T00:49:33Z,active,true,,,KILELE,
CT-006001,Alice Elidrissi,rose.pretorius.kil5756@vg-eval.test,0738855714,KE,Nairobi,2026-02-17T20:17:54Z,active,yes,,,KILELE,referral programme member
CT-069263,Isaac Vermeulen,ruth.vermeulen.kil66505@vg-eval.test,+254 732 624 837,\N,Nairobi,2026-01-29T21:13:08Z,unsubscribed,FALSE,,,KILELE,referral programme member
CT-065329,Victor Wafula,bad@ vg-eval.test,0733409780,KE,Machakos,2026-02-17T03:34:44Z,active,Y,,,KILELE,app install cohort Q1
CT-059018,Layla Vermeulen,joan.okoth.kil56668@vg-eval.test,025700011229,KE,Machakos,2026-03-04T01:28:31Z,active,,,,KILELE,
CT-064837,Brian Alaoui,sipho.vermeulen.kil62257@vg-eval.test,0720914641,KE,Kisumu,2026-03-12T04:53:32Z,active,Y,,,KILELE,app install cohort Q1
CT-013026,John Odhiambo,ruth.elidrissi.kil12526@vg-eval.test,025709138443,RW,Nyeri,2026-01-02T10:27:01Z,active,TRUE,,,KILELE,app install cohort Q1
CT-021040,Diana Wanjiru,,254-711-501523,KE,Nakuru,2026-02-10T10:05:14Z,active,TRUE,,,KILELE,app install cohort Q1
CT-021948,Caroline Dlamini,,254-700-207461,KE,Nakuru,2026-01-25T04:33:40Z,active,yes,,,KILELE,
CT-016216,Simon Barasa,sarah.okoth.kil15603@vg-eval.test,254-720-849260,KE,Kericho,2026-01-09T08:27:53Z,active,TRUE,,,KILELE,
CT-055752,Karim Bennani,johan.mwangi.kil53547@vg-eval.test,254-732-370967,ET,Nairobi,2026-04-05,active,TRUE,,,KILELE,acquired via web signup
CT-031617,Yassine Mwangi,daniel.zahra.kil30401@vg-eval.test,0711814148,KE,Kisumu,2026-03-24T21:41:32Z,active,yes,,,KILELE,referral programme member
CT-048257,Ruth Mutua,mercy.tazi.kil46362@vg-eval.test,0719542542,KE,Kisumu,2026-03-23T15:46:57Z,bounced,0,,,KILELE,
